begin,end,distance,xcoord,ycoord
"0","23503",2241.34814100797848,-7.5534322,33.5780413
"0","23503",2241.34819757484138,-7.5534556,33.5779898
"0","23503",2241.34827228615222,-7.5534919,33.5779245
"0","23503",2241.34832564015869,-7.5535378,33.5778973
"0","23503",2241.34877527745675,-7.5530907,33.577945
"0","23503",2241.34883143954357,-7.5531084,33.5778917
"0","23503",2241.34890432644215,-7.5531459,33.5778292
"0","23503",2241.34906408166125,-7.5530806,33.577975
"0","23503",2241.34977797759211,-7.5537678,33.5781684
"0","23503",2241.34993388798284,-7.5538261,33.5780238
"0","23503",2241.35033553902531,-7.5534277,33.5780748
"0","23503",2241.35510054353017,-7.5488629,33.5767081
"0","23503",2241.35515641212578,-7.5488482,33.576762
"0","23503",2241.35725815877549,-7.5467885,33.5763437
"0","23503",2241.35730260256014,-7.5468036,33.5763019
"0","23503",2241.35911507828678,-7.5450011,33.576112
"0","23503",2241.35934742053450,-7.5452317,33.5761404
"0","23503",2241.36321091338414,-7.5414357,33.5754214
"0","23503",2241.42450854260460,-7.5849699,33.5322685
"0","23503",2241.42776447534334,-7.5880645,33.5312563
"0","23503",2241.44232919522801,-7.5998991,33.5397459
"0","23503",2242.32777122988955,-6.8390569,33.9926551
"0","23503",2243.19562546174120,-7.5770339,33.5359704
"0","23503",2243.19808205935578,-7.5789339,33.5344132
"0","23503",2243.19819305886040,-7.5788344,33.5344624
"0","23503",2243.20017266958212,-7.580665,33.5337089
"0","23503",2244.51389933273958,-6.2673032,33.564669
"0","23503",2244.86534263397652,-6.0023633,33.7955786
"0","23503",2244.86582984498818,-6.0018912,33.795699
"0","23503",2246.48550877846128,-7.6029637,33.5508997
"0","23503",2246.48817812315974,-7.6021233,33.5483661
"0","23503",2246.49009970651196,-7.602362,33.5502728
"0","23503",2246.49050595855215,-7.6024586,33.5506674
"0","23503",2246.49073666481581,-7.6024063,33.5504427
"0","23503",2246.49093593413090,-7.6025978,33.5503876
"0","23503",2246.49173760017720,-7.6027375,33.551177
"0","23503",2246.49512752542250,-7.6020569,33.5478561
"0","23503",2246.49522664136475,-7.602067,33.5479547
"0","23503",2246.49540994671088,-7.6020871,33.5481369
"0","23503",2246.49734857848853,-7.6020982,33.5461983
"0","23503",2246.49740886613245,-7.6021096,33.5462575
"0","23503",2246.50826667092906,-7.5968756,33.5367445
"0","23503",2246.50988742622530,-7.5957638,33.5355652
"0","23503",2246.51322116377060,-7.5939057,33.5327973
"0","23503",2246.51830155890866,-7.5890227,33.5313949
"0","23503",2246.52300054005900,-7.5845258,33.5327581
"0","23503",2246.53157720930176,-7.5791851,33.539469
"0","23503",2246.53307829921232,-7.5801185,33.5406446
"0","23503",2246.53504511371784,-7.5813206,33.5422013
"0","23503",2246.58941802925847,-7.5996846,33.5933792
"0","23503",2246.65071723067194,-7.5773883,33.5362787
"0","23503",2246.67284932498296,-7.5993061,33.5393511
"0","23503",2246.67316639421824,-7.599507,33.5395964
"0","23503",2246.67549147493492,-7.6008815,33.5414717
"0","23503",2246.67697608990875,-7.6016144,33.5427628
"0","23503",2246.68255564110223,-7.6022908,33.5483012
"0","23503",2246.68288548209421,-7.6022856,33.548631
"0","23503",2248.04377584167651,-6.2648191,33.8000389
"0","23503",2248.04751738588448,-6.2685576,33.799888
"0","23503",2248.64489108895805,-6.8167157,34.0373286
"0","23503",2248.64598708434596,-6.8161592,34.0382728
"0","23503",2248.95789950068820,-6.5922993,34.2554734
"0","23503",2249.96753541530370,-5.613928,34.0061658
"0","23503",2252.02753978933697,-7.6310701,33.5881278
"0","23503",2252.02877876297680,-7.6317809,33.5891426
"0","23503",2252.02962962612673,-7.6324736,33.5896367
"0","23503",2252.93972323492562,-6.831512,34.0217604
"0","23503",2253.85062508826059,-7.6257803,33.5758007
"0","23503",2253.85067208868622,-7.6257333,33.5758009
"0","23503",2255.36660201245422,-8.8825018,32.728112
"0","23503",2255.36689657395891,-8.8822336,32.7279902
"0","23503",2255.36918801445336,-8.8830061,32.7301475
"0","23503",2255.37092319612975,-8.8820512,32.7286987
"0","23503",2255.37322401916526,-8.883977,32.7299577
"0","23503",2255.37393281783898,-8.883285,32.7298043
"0","23503",2255.37407014147129,-8.8833923,32.72989
"0","23503",2255.37636433799526,-8.8827808,32.7276788
"0","23503",2255.84025783780089,-8.5330907,33.0324968
"0","23503",2256.30296837221931,-8.8816006,32.7281255
"0","23503",2256.76352213504833,-8.5350434,33.0314535
"0","23503",2257.22491338250256,-8.8836391,32.7291905
"0","23503",2259.57675822566307,-6.8766756,33.9552703
"0","23503",2259.57767480583425,-6.8774092,33.9558198
"0","23503",2259.57889577979404,-6.8783346,33.9550233
"0","23503",2259.57952880555968,-6.8788127,33.9546084
"0","23503",2259.61319286613980,-6.846752,33.9648739
"0","23503",2259.65250371088769,-6.8174204,33.9910464
"0","23503",2260.54272814356500,-7.5862299,33.5422352
"0","23503",2260.54474263563270,-7.5877997,33.5409727
"0","23503",2260.54641211167336,-7.5869025,33.5395648
"0","23503",2260.55140123143747,-7.5828966,33.5425387
"0","23503",2260.55231236798591,-7.5836751,33.5430121
"0","23503",2260.55436687578322,-7.5856224,33.5423571
"0","23503",2261.36812370583584,-6.8942083,33.9714803
"0","23503",2262.18624451074402,-7.5848257,33.5328811
"0","23503",2262.19096749458913,-7.5853535,33.5375745
"0","23503",2262.19216614253583,-7.5863788,33.5369536
"0","23503",2262.19247434819772,-7.5866456,33.5367993
"0","23503",2262.19399611968174,-7.5861213,33.5353707
"0","23503",2262.19497731522279,-7.585955,33.5344037
"0","23503",2262.19778399754341,-7.5868388,33.5370676
"0","23503",2262.19859402515385,-7.586132,33.5374633
"0","23503",2262.19909089159455,-7.5857055,33.5377182
"0","23503",2262.19984532744320,-7.5850551,33.5381005
"0","23503",2262.20129166762808,-7.5838058,33.5388293
"0","23503",2262.26468098208579,-7.6124163,33.5953947
"0","23503",2262.30148229013321,-7.5868213,33.5689517
"0","23503",2262.33013667973046,-7.5927289,33.5409129
"0","23503",2262.33055072166053,-7.5931285,33.5408045
"0","23503",2262.33193219697705,-7.5931607,33.5394234
"0","23503",2262.33347939026180,-7.5917298,33.5388349
"0","23503",2262.33813316011128,-7.5873873,33.5371615
"0","23503",2262.33910851931159,-7.5864244,33.5373169
"0","23503",2262.34429989251339,-7.584528,33.5324843
"0","23503",2262.34446090592883,-7.5846836,33.5324429
"0","23503",2262.35185499738736,-7.5899233,33.53766
"0","23503",2262.35411620712102,-7.5920094,33.5385325
"0","23503",2262.38674695842155,-7.5877306,33.5708815
"0","23503",2262.42067536312106,-7.5858966,33.5370027
"0","23503",2262.44877395755248,-7.5882496,33.5650026
"0","23503",2262.45190348571168,-7.5861079,33.5672845
"0","23503",2262.45449941006518,-7.5841713,33.5690132
"0","23503",2262.45473811846477,-7.5839634,33.5691305
"0","23503",2262.45638834156807,-7.5825861,33.5700395
"0","23503",2262.45679765721661,-7.5829294,33.5698166
"0","23503",2262.46556952312358,-7.5916801,33.5704256
"0","23503",2262.47663530191949,-7.5806791,33.5716212
"0","23503",2262.47745600241296,-7.5813362,33.5721129
"0","23503",2262.53411657168681,-7.5293992,33.5947617
"0","23503",2262.60317160108661,-7.5915889,33.5647444
"0","23503",2262.60500476694097,-7.5932452,33.56553
"0","23503",2262.60696106311752,-7.5922944,33.5638203
"0","23503",2262.67329657981190,-7.5329237,33.5934095
"0","23503",2262.67342822938463,-7.5328781,33.593286
"0","23503",2262.67402113898970,-7.5324107,33.5936508
"0","23503",2262.67476381138067,-7.5317435,33.593977
"0","23503",2262.68424495349745,-7.5411955,33.5947198
"0","23503",2262.68476201226576,-7.5408139,33.5943709
"0","23503",2262.69022263961779,-7.5361367,33.5971891
"0","23503",2262.69122363284941,-7.53541,33.5978775
"0","23503",2262.69132886768193,-7.5355046,33.5979236
"0","23503",2262.69616462263230,-7.5310709,33.5998541
"0","23503",2262.69633313473878,-7.5311621,33.5999958
"0","23503",2262.69866633671472,-7.5332632,33.5989813
"0","23503",2262.69877276100715,-7.5333314,33.599063
"0","23503",2262.69895384797519,-7.5332174,33.5989223
"0","23503",2262.76814407947586,-7.5958671,33.5695573
"0","23503",2262.76942743025393,-7.5946172,33.5698484
"0","23503",2262.77433958599249,-7.5923198,33.5655066
"0","23503",2262.77488847944278,-7.5919417,33.5651087
"0","23503",2262.77759845498895,-7.5904222,33.5673526
"0","23503",2263.33992247218430,-7.6195715,33.0057846
"0","23503",2263.34001797239353,-7.6195717,33.0058801
"0","23503",2263.34703371592695,-7.6129124,33.0036723
"0","23503",2263.34757071831973,-7.6134355,33.0037937
"0","23503",2263.35013748859592,-7.6158849,33.0030264
"0","23503",2263.35035464137627,-7.6157316,33.0028726
"0","23503",2263.35067412408307,-7.6155178,33.00311
"0","23503",2263.35094601498031,-7.6157449,33.0032595
"0","23503",2263.92412782935071,-7.5897709,33.5758525
"0","23503",2263.93731350466487,-7.5948679,33.5636918
"0","23503",2263.93749518097047,-7.5949001,33.5638706
"0","23503",2263.93770288655560,-7.5949296,33.5640762
"0","23503",2263.94932608134013,-7.5907414,33.5749186
"0","23503",2263.95174986565826,-7.5931285,33.5753387
"0","23503",2263.95406672695117,-7.5954205,33.5750002
"0","23503",2263.95679726854769,-7.5975984,33.5733532
"0","23503",2263.96048532988243,-7.5959288,33.5700647
"0","23503",2264.52886545775709,-7.619354,33.0021675
"0","23503",2264.53312379189265,-7.6205684,32.998086
"0","23503",2264.53342659968666,-7.6202718,32.998147
"0","23503",2264.53357294619309,-7.6203141,32.9980069
"0","23503",2264.53371381808529,-7.6204549,32.9980024
"0","23503",2264.53401063225283,-7.6202745,32.9982381
"0","23503",2264.53414092192997,-7.6204039,32.9982229
"0","23503",2265.11952626239281,-7.5988175,33.5832101
"0","23503",2265.12021575278413,-7.5984453,33.5826297
"0","23503",2265.12865798968505,-7.5962278,33.5744839
"0","23503",2265.13897914661629,-7.5894016,33.5667425
"0","23503",2265.17270988850896,-7.5756808,33.5359285
"0","23503",2265.17354814255759,-7.574854,33.5357904
"0","23503",2265.18923492464501,-7.5849395,33.5478053
"0","23503",2265.18935496284712,-7.5848569,33.5477182
"0","23503",2265.18944001400814,-7.584872,33.5476345
"0","23503",2265.18964526141963,-7.5850461,33.5475258
"0","23503",2265.18992896571990,-7.5852298,33.547742
"0","23503",2265.19011513276837,-7.5850799,33.5478524
"0","23503",2265.21367247378703,-7.5618044,33.5442193
"0","23503",2265.21378691329073,-7.5619002,33.5441567
"0","23503",2265.21404663315889,-7.5617598,33.5439382
"0","23503",2265.21419240284013,-7.5618754,33.544027
"0","23503",2265.22356208237397,-7.568071,33.5510559
"0","23503",2265.22376826505979,-7.5682271,33.5511906
"0","23503",2265.24033148807302,-7.5516694,33.5516183
"0","23503",2265.24054153704355,-7.5518105,33.5517739
"0","23503",2265.24587734457100,-7.5474331,33.554825
"0","23503",2265.24600774595137,-7.5474827,33.5547044
"0","23503",2265.27746959363685,-7.5736034,33.5371671
"0","23503",2265.27776078189208,-7.5735632,33.5368787
"0","23503",2265.27790941062403,-7.5736637,33.5369882
"0","23503",2265.27830314335051,-7.5732748,33.5370497
"0","23503",2265.27844619316693,-7.5733754,33.5371514
"0","23503",2265.27970544597702,-7.5723646,33.5379024
"0","23503",2265.28088958558010,-7.5731332,33.5388032
"0","23503",2265.28917893241851,-7.5654802,33.5419883
"0","23503",2265.29316924777686,-7.5627257,33.5448754
"0","23503",2265.29501403114909,-7.5640132,33.5461966
"0","23503",2265.30042502070819,-7.5677656,33.5500951
"0","23503",2265.30129250646041,-7.5683369,33.5507479
"0","23503",2265.31980856331620,-7.5499651,33.5530547
"0","23503",2265.34223118018326,-7.56842,33.5403193
"0","23503",2265.34468836777296,-7.5663011,33.5415635
"0","23503",2265.34505120969425,-7.5659806,33.5413934
"0","23503",2265.34519413596900,-7.5660852,33.5414908
"0","23503",2265.34540949206939,-7.5660436,33.5412795
"0","23503",2265.34641522309721,-7.5652163,33.5418514
"0","23503",2265.34654944448130,-7.565302,33.5419547
"0","23503",2266.21958342526659,-6.8176885,33.992801
"0","23503",2266.23023353882445,-6.8072667,33.9906076
"0","23503",2266.23115859990912,-6.8081787,33.9907625
"0","23503",2267.11163832906595,-7.5671098,33.5443679
"0","23503",2267.11624079650210,-7.5710687,33.5420206
"0","23503",2267.11647658259153,-7.5712685,33.5418954
"0","23503",2267.11739487459863,-7.5720571,33.5414249
"0","23503",2267.11742829225841,-7.5720866,33.5414092
"0","23503",2267.11897459528518,-7.573421,33.5406279
"0","23503",2267.11982392920072,-7.5741479,33.5401886
"0","23503",2267.12209707271813,-7.5755035,33.5383639
"0","23503",2267.12602070590310,-7.5728966,33.5412963
"0","23503",2267.12875847893429,-7.5750652,33.5396252
"0","23503",2267.13159770573202,-7.5734632,33.5372811
"0","23503",2267.13180185650981,-7.5732909,33.5373906
"0","23503",2267.13188061538222,-7.5732239,33.537432
"0","23503",2267.13408437735006,-7.573873,33.539538
"0","23503",2268.14208106695833,-8.5313929,33.2245571
"0","23503",2268.18553843895506,-8.4932378,33.2037549
"0","23503",2269.13647330979575,-7.6243248,33.5901062
"0","23503",2269.15716779035938,-7.624931,33.5694206
"0","23503",2269.16419556748178,-7.6179068,33.5691964
"0","23503",2269.17518087683311,-7.6072591,33.5664939
"0","23503",2269.18117280598153,-7.6021427,33.5696125
"0","23503",2269.18796451039498,-7.5958327,33.5721247
"0","23503",2269.19746337924380,-7.5863452,33.5716601
"0","23503",2269.21036959560206,-7.5744115,33.5765751
"0","23503",2269.21717970387726,-7.5681439,33.5792387
"0","23503",2269.22230762883873,-7.5634043,33.5811962
"0","23503",2269.23388926173084,-7.564447,33.5927308
"0","23503",2269.24095898061933,-7.557455,33.5937762
"0","23503",2269.26062822498989,-7.5378809,33.5957085
"0","23503",2269.26681915624840,-7.5327628,33.5991917
"0","23503",2269.27089314598470,-7.5299302,33.6021198
"0","23503",2269.27862373355492,-7.5243059,33.6074235
"0","23503",2269.29341347953005,-7.5097624,33.6101111
"0","23503",2269.38947781490106,-7.5752556,33.5398331
"0","23503",2269.39315419415925,-7.5724822,33.5422464
"0","23503",2269.39725734153672,-7.5691254,33.544606
"0","23503",2269.39847715615360,-7.5695533,33.5434637
"0","23503",2269.40108275720149,-7.5671084,33.5443646
"0","23503",2269.40174316268303,-7.567606,33.5447988
"0","23503",2269.40268898343265,-7.5683295,33.545408
"0","23503",2269.40305836813741,-7.5684904,33.5457405
"0","23503",2269.40575006301606,-7.568998,33.5483839
"0","23503",2269.40870213700555,-7.57153,33.5468661
"0","23503",2269.40882241472582,-7.5716347,33.5468069
"0","23503",2269.40911945859443,-7.5718962,33.546666
"0","23503",2269.40943379085502,-7.5721396,33.5464671
"0","23503",2269.41128538017483,-7.5737295,33.5455181
"0","23503",2269.41452235393581,-7.5765418,33.5439153
"0","23503",2269.41896523431888,-7.5725761,33.5419122
"0","23503",2269.42251528117504,-7.5696833,33.54397
"0","23503",2269.42460064729630,-7.5681464,33.5453795
"0","23503",2269.42660957003500,-7.5665988,33.5466604
"0","23503",2269.43257180274577,-7.5725379,33.5461357
"0","23503",2269.43652872569191,-7.5749955,33.5430345
"0","23503",2269.43898559407444,-7.5773263,33.5422576
"0","23503",2269.43952959938679,-7.576903,33.5425993
"0","23503",2269.44080269007100,-7.575638,33.542456
"0","23503",2269.44144174964549,-7.5750215,33.5422877
"0","23503",2269.44204887455862,-7.57495,33.5428906
"0","23503",2269.44291959410612,-7.5744478,33.5421793
"0","23503",2269.44305203205386,-7.5743248,33.5421302
"0","23503",2269.44313613639360,-7.5742683,33.5421925
"0","23503",2269.44372561657974,-7.5736818,33.5422517
"0","23503",2269.44460384973763,-7.5732386,33.5430099
"0","23503",2269.44596040641181,-7.5719431,33.5434123
"0","23503",2269.44802126177319,-7.5700662,33.5442634
"0","23503",2269.44871110318263,-7.5695668,33.5447393
"0","23503",2269.44890742954340,-7.5695878,33.5449345
"0","23503",2269.45038223277106,-7.5698188,33.5463911
"0","23503",2269.45901720150277,-7.5767194,33.5412003
"0","23503",2269.47062481720832,-7.5664325,33.5465777
"0","23503",2269.59154929547776,-7.684683,33.571867
"0","23503",2269.62481882747807,-7.6571082,33.5532527
"0","23503",2269.63492265205150,-7.6586212,33.5632426
"0","23503",2269.64285889220537,-7.6652615,33.5588963
"0","23503",2269.64589588478702,-7.667828,33.56052
"0","23503",2269.73482670593194,-7.5805342,33.5435352
"0","23503",2269.73554559087415,-7.5811676,33.5431952
"0","23503",2269.73573243907458,-7.5813343,33.5431108
"0","23503",2269.74412144360440,-7.5730133,33.5441768
"0","23503",2269.74643598034845,-7.571058,33.5454153
"0","23503",2269.74834307731771,-7.5694031,33.5463631
"0","23503",2269.75282595469389,-7.5684757,33.550749
"0","23503",2269.76737518095979,-7.5810794,33.5434808
"0","23503",2269.76755955029012,-7.5809568,33.5433431
"0","23503",2269.76958667268673,-7.5792548,33.542242
"0","23503",2269.77011948021300,-7.5787563,33.5420539
"0","23503",2269.77848250910984,-7.5710271,33.5452476
"0","23503",2269.77857947848634,-7.5709346,33.5452767
"0","23503",2269.77869294517768,-7.5708508,33.5453532
"0","23503",2269.78157793494029,-7.5683536,33.5467979
"0","23503",2269.78573786707921,-7.5681638,33.5509535
"0","23503",2269.78589851417701,-7.5683056,33.550878
"0","23503",2269.78614267299827,-7.5685224,33.5509903
"0","23503",2269.78633481796942,-7.5683844,33.5508566
"0","23503",2269.78640183505695,-7.5683999,33.5507914
"0","23503",2269.79576296875985,-7.5764371,33.545992
"0","23503",2269.79601286499837,-7.5764089,33.5462403
"0","23503",2269.79617552452009,-7.5762803,33.5461407
"0","23503",2269.79623461174378,-7.576236,33.5461016
"0","23503",2269.80022463323985,-7.5728175,33.5481593
"0","23503",2269.80148449523631,-7.5717339,33.548802
"0","23503",2269.80824656480854,-7.576816,33.5443413
"0","23503",2269.81116285788357,-7.5773817,33.5472022
"0","23503",2269.81178947325225,-7.5770688,33.5466593
"0","23503",2269.81365979821067,-7.5782892,33.5480766
"0","23503",2269.81639571143296,-7.5759852,33.5466012
"0","23503",2269.81840773193471,-7.5742659,33.5476463
"0","23503",2269.82050434671555,-7.5724554,33.5487036
"0","23503",2270.68999144887221,-6.8447522,34.0245774
"0","23503",2271.18407035541259,-7.124917,33.617611
"0","23503",2272.63500238475854,-8.5235257,33.2314796
"0","23503",2273.89540823433890,-7.3278694,33.6302639
"0","23503",2275.13827449135533,-8.5039947,33.2284607
"0","23503",2275.45681436512814,-8.6161915,32.930334
"0","23503",2276.67382718686986,-7.5734004,33.5577947
"0","23503",2276.67394230646005,-7.5735028,33.5577421
"0","23503",2276.67419306421152,-7.5735639,33.5579853
"0","23503",2276.67430701060221,-7.5736612,33.557926
"0","23503",2276.67461218366770,-7.5737604,33.5582146
"0","23503",2276.67472802675138,-7.5738623,33.5581595
"0","23503",2276.67698447915518,-7.575335,33.5598691
"0","23503",2276.67710450423601,-7.5752329,33.5599322
"0","23503",2276.67724953323295,-7.57523,33.5600772
"0","23503",2276.67740931949629,-7.5753401,33.560193
"0","23503",2276.67756276750060,-7.5754874,33.560236
"0","23503",2276.67769658984571,-7.5756033,33.5601691
"0","23503",2276.67790782310522,-7.5756918,33.5599773
"0","23503",2276.67806606020577,-7.5755755,33.55987
"0","23503",2276.68416635821995,-7.5809486,33.5569815
"0","23503",2276.68430778466745,-7.5809566,33.5568403
"0","23503",2276.68763065084750,-7.5842772,33.556963
"0","23503",2276.68775631217795,-7.5842691,33.5568376
"0","23503",2276.68810887414429,-7.5845978,33.5569651
"0","23503",2276.68823955868811,-7.5846025,33.5568345
"0","23503",2276.69723183978340,-7.5935682,33.5575254
"0","23503",2276.69736013756210,-7.5936026,33.5574018
"0","23503",2276.69782112211715,-7.5940006,33.5571692
"0","23503",2276.69802737055943,-7.5937975,33.5572051
"0","23503",2276.70118922305755,-7.5920896,33.5545442
"0","23503",2276.70137381395671,-7.5922494,33.5544518
"0","23503",2276.70152156080121,-7.5922661,33.554305
"0","23503",2276.70166290651196,-7.5921766,33.5541956
"0","23503",2276.70611404295687,-7.5888827,33.5512018
"0","23503",2276.70631149320388,-7.5890625,33.5512834
"0","23503",2276.70646891216711,-7.5891973,33.5512021
"0","23503",2276.70758923802168,-7.5882162,33.5506612
"0","23503",2276.70777616220403,-7.5883694,33.5505541
"0","23503",2276.70796684059815,-7.5885279,33.5504481
"0","23503",2276.70880527967756,-7.5891676,33.5509901
"0","23503",2276.71752508828149,-7.5804779,33.5502661
"0","23503",2276.72024802782562,-7.5823005,33.5522891
"0","23503",2276.73208088628053,-7.5705425,33.553618
"0","23503",2276.73216938125233,-7.5706181,33.553572
"0","23503",2276.73528884811867,-7.5725713,33.5560043
"0","23503",2276.73588341876211,-7.572305,33.5565359
"0","23503",2276.73628507782132,-7.5726388,33.5563125
"0","23503",2276.74001610060486,-7.5702614,33.553437
"0","23503",2276.74019465031779,-7.5703794,33.553571
"0","23503",2276.74335402593488,-7.5720692,33.5562405
"0","23503",2276.75174826072862,-7.5804363,33.5569149
"0","23503",2276.75190552601407,-7.5805329,33.557039
"0","23503",2276.79459294335720,-7.5936983,33.5976455
"0","23503",2276.80345790554884,-7.5855754,33.601196
"0","23503",2276.80739906997087,-7.5891964,33.59964
"0","23503",2276.81226397805312,-7.5937076,33.5978189
"0","23503",2276.81282965977471,-7.5942671,33.5977355
"0","23503",2276.81311036064744,-7.5941754,33.5974702
"0","23503",2276.81516110395160,-7.5961321,33.5968563
"0","23503",2276.81530336265951,-7.5961956,33.5969836
"0","23503",2276.82513640710476,-7.5871781,33.6009045
"0","23503",2276.84095170129740,-7.6011509,33.5934961
"0","23503",2276.84343765068525,-7.6004309,33.5958755
"0","23503",2276.84601697162316,-7.600846,33.5933298
"0","23503",2276.84605358814952,-7.6008471,33.5933664
"0","23503",2276.84607412348487,-7.600844,33.5933867
"0","23503",2276.84610863058560,-7.6008433,33.5934212
"0","23503",2276.84726955978658,-7.5996852,33.5933402
"0","23503",2276.84728456511903,-7.5996848,33.5933252
"0","23503",2276.84869835097606,-7.5982929,33.593573
"0","23503",2276.86707854720180,-7.5822602,33.602561
"0","23503",2276.86826318235671,-7.583364,33.6021309
"0","23503",2276.91329633638361,-7.573944,33.558094
"0","23503",2276.92011785871227,-7.5806188,33.5566868
"0","23503",2276.92416932119022,-7.5846702,33.5567093
"0","23503",2276.92433028410505,-7.5848311,33.5567138
"0","23503",2276.92456676406209,-7.5850672,33.5567004
"0","23503",2276.92526406785510,-7.5857645,33.5566981
"0","23503",2276.92727453212501,-7.5877748,33.5566724
"0","23503",2276.92814461762100,-7.5886439,33.5567138
"0","23503",2276.92990814597351,-7.5904074,33.5567238
"0","23503",2276.93068501033758,-7.5911842,33.5567138
"0","23503",2276.93273627199824,-7.5919738,33.5548206
"0","23503",2276.93346690485396,-7.5924432,33.5553805
"0","23503",2276.93612445652798,-7.5906649,33.5534056
"0","23503",2276.93856318121334,-7.5890274,33.5515984
"0","23503",2276.93912152953635,-7.5885353,33.5513346
"0","23503",2276.95549906060069,-7.5723582,33.5487802
"0","23503",2276.95572481562294,-7.5721335,33.5487584
"0","23503",2276.95587240034456,-7.572265,33.5488254
"0","23503",2276.95785059321952,-7.5735363,33.550341
"0","23503",2277.03132334221937,-7.5454244,33.618223
"0","23503",2277.03233346928573,-7.5463294,33.6177743
"0","23503",2277.03512026607405,-7.5488897,33.6166738
"0","23503",2277.04226461384360,-7.5555173,33.6140061
"0","23503",2277.04252851990623,-7.5557453,33.6138732
"0","23503",2277.04640326531717,-7.5591993,33.6121172
"0","23503",2277.04664172078492,-7.5594219,33.6120317
"0","23503",2277.10816829805390,-7.5754581,33.5526317
"0","23503",2277.11134897251395,-7.5786272,33.5523606
"0","23503",2277.11143405982193,-7.5786996,33.5523159
"0","23503",2277.11320499915473,-7.580215,33.5513995
"0","23503",2277.11364734423478,-7.5804149,33.5510049
"0","23503",2277.11522314351760,-7.5793862,33.5498112
"0","23503",2277.12043456544234,-7.57429,33.550901
"0","23503",2277.12510912019343,-7.5720276,33.5549916
"0","23503",2277.12571886811656,-7.5724299,33.5554498
"0","23503",2277.12611242945877,-7.5726941,33.5557415
"0","23503",2277.21152878755174,-7.5224926,33.6248484
"0","23503",2277.21378865658562,-7.5243647,33.6235826
"0","23503",2277.22392707481777,-7.5336383,33.6194853
"0","23503",2277.22411793654783,-7.5338207,33.6194291
"0","23503",2277.22955320732308,-7.5392269,33.6188677
"0","23503",2277.30863555916449,-7.5815776,33.5520812
"0","23503",2277.31266834284452,-7.584579,33.5547747
"0","23503",2277.31391646438487,-7.5857887,33.555082
"0","23503",2277.31669536349227,-7.5876515,33.5571441
"0","23503",2277.31681748515302,-7.5875294,33.5571418
"0","23503",2277.31738589831275,-7.5880088,33.5568364
"0","23503",2277.31751986106883,-7.5880129,33.5569703
"0","23503",2277.32439097955148,-7.5811431,33.5571049
"0","23503",2277.33048867623893,-7.5872396,33.5569841
"0","23503",2277.33062879308318,-7.5872504,33.5568444
"0","23503",2277.33343907107110,-7.5844418,33.5567473
"0","23503",2277.33373089206088,-7.5844453,33.5570391
"0","23503",2277.41818821945890,-7.5298163,33.6214496
"0","23503",2277.41878588368718,-7.5303581,33.6211973
"0","23503",2277.42235389626558,-7.5335757,33.6196553
"0","23503",2277.42638999562996,-7.5375865,33.6192041
"0","23503",2277.42694356550828,-7.538139,33.6192385
"0","23503",2277.42884531140089,-7.5400302,33.6190385
"0","23503",2277.42897349973873,-7.5400627,33.6189145
"0","23503",2277.43302892979955,-7.5440874,33.6184162
"0","23503",2277.43533906663515,-7.5463516,33.6179578
"0","23503",2277.44312682803093,-7.55357,33.6150348
"0","23503",2277.51310330137539,-7.584646,33.5523372
"0","23503",2277.56714328196176,-7.5753287,33.6055679
"0","23503",2277.56723116057128,-7.5753676,33.6056467
"0","23503",2277.56747845869086,-7.5751282,33.6055847
"0","23503",2277.56762001609968,-7.5749965,33.6056366
"0","23503",2277.57494561632484,-7.572157,33.5988837
"0","23503",2277.57503304172178,-7.5721798,33.5989681
"0","23503",2277.57521035085847,-7.5723481,33.5990239
"0","23503",2277.57532630533251,-7.5724621,33.5990027
"0","23503",2277.57668679445396,-7.5737645,33.5986094
"0","23503",2277.57677360027174,-7.5737915,33.5986919
"0","23503",2277.57728240334745,-7.5742726,33.5985263
"0","23503",2277.57737537990351,-7.5742926,33.5986171
"0","23503",2277.58036677631662,-7.5772755,33.5983918
"0","23503",2277.58046389902256,-7.5772776,33.5984889
"0","23503",2277.58625323781735,-7.5830624,33.5982597
"0","23503",2277.58634380607873,-7.5830414,33.5981716
"0","23503",2277.58717510408178,-7.5838628,33.5980437
"0","23503",2277.58727963522551,-7.5838828,33.5981463
"0","23503",2277.58863457323150,-7.5852364,33.5980861
"0","23503",2277.58884227518138,-7.5853381,33.597905
"0","23503",2277.58891987524567,-7.5853277,33.5978281
"0","23503",2277.59182883330141,-7.5882326,33.5976745
"0","23503",2277.59191629083398,-7.5882405,33.5977616
"0","23503",2277.60143745346977,-7.5787492,33.5985151
"0","23503",2277.60295820087822,-7.5802694,33.5984743
"0","23503",2277.60474191493904,-7.5820525,33.5985211
"0","23503",2277.60640576505239,-7.5837063,33.5983385
"0","23503",2277.60715475644065,-7.5844446,33.5982124
"0","23503",2277.60941734931157,-7.5866939,33.5979675
"0","23503",2277.61078081414780,-7.5880569,33.5979319
"0","23503",2277.61253819230842,-7.5898075,33.5977777
"0","23503",2277.67785679702001,-7.5264756,33.6137649
"0","23503",2277.73030592857913,-7.5766021,33.5983297
"0","23503",2277.74026611908175,-7.5865354,33.5975983
"0","23503",2277.74164197992150,-7.5851646,33.5977162
"0","23503",2277.74541112322049,-7.5889306,33.5975623
"0","23503",2277.74588901983043,-7.5894067,33.5975209
